ID, Type, Center_X, Center_Y, Center_Z, Size_X, Size_Y, Size_Z, [Vectors...]
55,Oriented,-10.5401,19.3549,0.0000,4.0500,2.4000,50.0000,Matrix:[0.4783,-0.8782,0.0000,-10.5401,-0.8782,-0.4783,0.0000,19.3549,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
56,Oriented,-11.4918,18.8055,0.0000,4.0500,2.4000,50.0000,Matrix:[0.5214,-0.8533,0.0000,-11.4918,-0.8533,-0.5214,0.0000,18.8055,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
57,Oriented,-12.4149,18.2093,0.0000,4.0500,2.4000,50.0000,Matrix:[0.5633,-0.8262,0.0000,-12.4149,-0.8262,-0.5633,0.0000,18.2093,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
58,Oriented,-13.3071,17.5678,0.0000,4.0500,2.4000,50.0000,Matrix:[0.6038,-0.7971,0.0000,-13.3071,-0.7971,-0.6038,0.0000,17.5678,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
59,Oriented,-14.1663,16.8827,0.0000,4.0500,2.4000,50.0000,Matrix:[0.6428,-0.7660,0.0000,-14.1663,-0.7660,-0.6428,0.0000,16.8827,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
60,Oriented,-14.9902,16.1556,0.0000,4.0500,2.4000,50.0000,Matrix:[0.6802,-0.7331,0.0000,-14.9902,-0.7331,-0.6802,0.0000,16.1556,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
61,Oriented,-15.7768,15.3883,0.0000,4.0500,2.4000,50.0000,Matrix:[0.7159,-0.6982,0.0000,-15.7768,-0.6982,-0.7159,0.0000,15.3883,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
62,Oriented,-16.5243,14.5828,0.0000,4.0500,2.4000,50.0000,Matrix:[0.7498,-0.6617,0.0000,-16.5243,-0.6617,-0.7498,0.0000,14.5828,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
63,Oriented,-17.2306,13.7410,0.0000,4.0500,2.4000,50.0000,Matrix:[0.7818,-0.6235,0.0000,-17.2306,-0.6235,-0.7818,0.0000,13.7410,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
64,Oriented,-17.8941,12.8650,0.0000,4.0500,2.4000,50.0000,Matrix:[0.8119,-0.5837,0.0000,-17.8941,-0.5837,-0.8119,0.0000,12.8650,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
65,Oriented,-18.5131,11.9571,0.0000,4.0500,2.4000,50.0000,Matrix:[0.8400,-0.5425,0.0000,-18.5131,-0.5425,-0.8400,0.0000,11.9571,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
66,Oriented,-19.0861,11.0194,0.0000,4.0500,2.4000,50.0000,Matrix:[0.8660,-0.5000,0.0000,-19.0861,-0.5000,-0.8660,0.0000,11.0194,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
67,Oriented,-19.6117,10.0543,0.0000,4.0500,2.4000,50.0000,Matrix:[0.8899,-0.4562,0.0000,-19.6117,-0.4562,-0.8899,0.0000,10.0543,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
68,Oriented,-20.0885,9.0643,0.0000,4.0500,2.4000,50.0000,Matrix:[0.9115,-0.4113,0.0000,-20.0885,-0.4113,-0.9115,0.0000,9.0643,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
69,Oriented,-20.5153,8.0517,0.0000,4.0500,2.4000,50.0000,Matrix:[0.9309,-0.3653,0.0000,-20.5153,-0.3653,-0.9309,0.0000,8.0517,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
70,Oriented,-20.8912,7.0191,0.0000,4.0500,2.4000,50.0000,Matrix:[0.9479,-0.3185,0.0000,-20.8912,-0.3185,-0.9479,0.0000,7.0191,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
71,Oriented,-20.8912,-7.0191,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.9479,-0.3185,0.0000,-20.8912,-0.3185,0.9479,0.0000,-7.0191,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
72,Oriented,-20.5153,-8.0517,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.9309,-0.3653,0.0000,-20.5153,-0.3653,0.9309,0.0000,-8.0517,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
73,Oriented,-20.0885,-9.0643,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.9115,-0.4113,0.0000,-20.0885,-0.4113,0.9115,0.0000,-9.0643,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
74,Oriented,-19.6117,-10.0543,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.8899,-0.4562,0.0000,-19.6117,-0.4562,0.8899,0.0000,-10.0543,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
75,Oriented,-19.0861,-11.0194,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.8660,-0.5000,0.0000,-19.0861,-0.5000,0.8660,0.0000,-11.0194,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
76,Oriented,-18.5131,-11.9571,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.8400,-0.5425,0.0000,-18.5131,-0.5425,0.8400,0.0000,-11.9571,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
77,Oriented,-17.8941,-12.8650,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.8119,-0.5837,0.0000,-17.8941,-0.5837,0.8119,0.0000,-12.8650,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
78,Oriented,-17.2306,-13.7410,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.7818,-0.6235,0.0000,-17.2306,-0.6235,0.7818,0.0000,-13.7410,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
79,Oriented,-16.5243,-14.5828,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.7498,-0.6617,0.0000,-16.5243,-0.6617,0.7498,0.0000,-14.5828,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
80,Oriented,-15.7768,-15.3883,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.7159,-0.6982,0.0000,-15.7768,-0.6982,0.7159,0.0000,-15.3883,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
81,Oriented,-14.9902,-16.1556,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.6802,-0.7331,0.0000,-14.9902,-0.7331,0.6802,0.0000,-16.1556,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
82,Oriented,-14.1663,-16.8827,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.6428,-0.7660,0.0000,-14.1663,-0.7660,0.6428,0.0000,-16.8827,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
83,Oriented,-13.3071,-17.5678,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.6038,-0.7971,0.0000,-13.3071,-0.7971,0.6038,0.0000,-17.5678,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
84,Oriented,-12.4149,-18.2093,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.5633,-0.8262,0.0000,-12.4149,-0.8262,0.5633,0.0000,-18.2093,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
85,Oriented,-11.4906,-18.8062,-0.0000,4.0500,2.4000,50.0000,Matrix:[-0.5214,-0.8533,0.0000,-11.4906,-0.8533,0.5214,0.0000,-18.8062,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
86,Oriented,11.4890,-18.8071,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.5213,-0.8534,0.0000,11.4890,-0.8534,-0.5213,0.0000,-18.8071,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
87,Oriented,12.4149,-18.2093,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.5633,-0.8262,0.0000,12.4149,-0.8262,-0.5633,0.0000,-18.2093,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
88,Oriented,13.3071,-17.5678,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.6038,-0.7971,0.0000,13.3071,-0.7971,-0.6038,0.0000,-17.5678,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
89,Oriented,14.1663,-16.8827,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.6428,-0.7660,0.0000,14.1663,-0.7660,-0.6428,0.0000,-16.8827,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
90,Oriented,14.9902,-16.1556,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.6802,-0.7331,0.0000,14.9902,-0.7331,-0.6802,0.0000,-16.1556,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
